Unnamed: 0,rank_date,title,rank,author,full_price,selling_price,category,publisher,available?
93,2021-09-29,เจาเหยา..ใครว่าโลกนี้ไม่มีผี เล่ม 1,98.0,จิ่วลู่เฟยเซียง (Jiu Lu Fei Xiang),315.0,267.75,Books/นิยายแปล/นิยายจีนแปล,ห้องสมุดดอตคอม,Add to Cart
94,2021-09-29,บ้านใต้ทะเล 100 ชั้น,99.0,อิวาอิ โทชิโอะ,255.0,216.75,Books/หนังสือเด็ก/เสริมเชาวน์ พัฒนาสมอง,Amarin Kids,Add to Cart
95,2021-09-29,เพราะเธอคือสายฝนที่ชื่นฉ่ำ The Beautiful Rain ,84.0,ราตรี อธิษฐาน,345.0,173.0,Books/นิยาย/นิยายโรแมนติก,อรุณ,Add to Cart
96,2021-09-29,สามีข้ากลายเป็นท่านอาเสียแล้ว เล่ม 1,88.0,ฉางโกวลั่วเยวี่ย,399.0,339.15,Books/นิยายแปล/นิยายจีนแปล,แจ่มใส,Add to Cart
97,2021-09-29,NETFLIX กฎที่นี่คือไม่มีกฎ,92.0,"รีด เฮสติงส์, เอริน เมเยอร์",375.0,318.75,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
98,2021-09-29,กฎ 21 ข้อที่ไม่มีผู้นำคนไหนปฏิเสธได้ THE 21 IRREFUTABLE LAWS OF LEADERSHIP,96.0,John C.Maxwell (จอห์น ซี. แม็กซ์เวลล),350.0,297.5,Books/บริหาร ธุรกิจ/การบริหารธุรกิจ,วีเลิร์น (WeLearn),Add to Cart
99,2021-09-29,TALKING TO STRANGERS ศิลปะแห่งการอ่านคน,100.0,มัลคอล์ม แกลดเวลล์,345.0,293.25,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
0,2021-09-26,ฝ่ากฎรักต่างโลก เล่ม 3 (เล่มจบ) + Vbox,1.0,เจียวถังตงกวา,730.0,584.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Coming Soon
1,2021-09-26,ฝ่ากฎรักต่างโลก เล่ม 3 (เล่มจบ),2.0,เจียวถังตงกวา,405.0,344.25,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Coming Soon
2,2021-09-26,ฝ่ากฎรักต่างโลก เล่ม 2,3.0,เจียวถังตงกวา,425.0,361.25,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
3,2021-09-26,มหาวิทยาลัยซอมบี้ ZOMBIES IN COLLEGE เล่ม 3,5.0,เหยียนเหลียงอวี่,365.0,310.25,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
4,2021-09-26,ฮัสกี้หน้าโง่กับอาจารย์เหมียวขาวของเขา เล่ม 5,6.0,โร่วเปาปู้ชือโร่ว (rou bao bu chi rou),375.0,318.75,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
5,2021-09-26,สวรรค์ประทานพร เล่ม 1,7.0,โม่เซียงถงซีว,360.0,306.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
6,2021-09-26,งานเลี้ยงแห่งวสันตกาล เล่ม 1-2 (4 เล่มจบ),9.0,ไป๋ลู่เฉิงซวง,780.0,624.0,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Add to Cart
7,2021-09-26,ไม้ใบ Foliage Plants,10.0,ภวพล ศุภนันทนานนท์,695.0,625.5,Books/บ้านและสวน/บ้านและสวน,บ้านและสวน,Add to Cart
8,2021-09-26,ภาวะผู้นำ 5 ระดับ THE 5 LEVELS OF LEADERSHIP,11.0,John C.Maxwell (จอห์น ซี. แม็กซ์เวลล),325.0,276.25,Books/บริหาร ธุรกิจ/การบริหารธุรกิจ,เนชั่นบุ๊คส์,Add to Cart
9,2021-09-26,ฮัสกี้หน้าโง่กับอาจารย์เหมียวขาวของเขา เล่ม 4,13.0,โร่วเปาปู้ชือโร่ว (rou bao bu chi rou),360.0,306.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
10,2021-09-26,ถ้าเป็นเธอจะต้องผ่านมันไปได้แน่นอน,14.0,คิมจีฮุน (Ji Hun Kim),395.0,335.75,Books/วรรณกรรม/เรื่องสั้น,Springbooks,Add to Cart
11,2021-09-26,อิท (IT) เล่ม 1-2 โดย สตีเฟน คิง (Stephen King),15.0,สตีเวน คิง (Stephen King),990.0,792.0,Books/นิยายแปล/นิยายแปล,แพรวสำนักพิมพ์,Add to Cart
12,2021-09-26,ปักรักลายบุปผา เล่ม 1-2 (ชุด 2 เล่มจบ),17.0,เย่ว์เซี่ยเตี๋ยอิ่ง (Yue Xia Die Ying),670.0,536.0,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Add to Cart
13,2021-09-26,ตัวร้ายอย่างข้า...จะหนีเอาตัวรอดยังไงดี เล่ม 1,18.0,โม่เซียงถงซีว,399.0,319.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
14,2021-09-26,ตัวร้ายอย่างข้า...จะหนีเอาตัวรอดยังไงดี เล่ม 2,19.0,โม่เซียงถงซีว,419.0,335.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
15,2021-09-26,ฮัสกี้หน้าโง่กับอาจารย์เหมียวขาวของเขา เล่ม 1 (พิมพ์ครั้ง 2),21.0,โร่วเปาปู้ชือโร่ว (rou bao bu chi rou),425.0,361.25,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
16,2021-09-26,ฮัสกี้หน้าโง่กับอาจารย์เหมียวขาวของเขา เล่ม 2,22.0,โร่วเปาปู้ชือโร่ว (rou bao bu chi rou),385.0,327.25,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
17,2021-09-26,STRENGTHSFINDER เจาะจุดแข็ง 2.0,23.0,Tom Rath,450.0,382.5,Books/บริหาร ธุรกิจ/การบริหารธุรกิจ,เนชั่นบุ๊คส์,Add to Cart
18,2021-09-26,TINY HABITS เปลี่ยนน้อยนิดเพื่อพิชิตทุกเป้าหมาย,25.0,ดร.บีเจ ฟ็อกก์,395.0,335.75,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
19,2021-09-26,ปราชญ์แห่งธนู THE ARCHER,26.0,Paulo Coelho,225.0,191.25,Books/นิยาย/นิยายแฟนตาซี,นานมีบุ๊คส์,Out of Stock
20,2021-09-26,ศิลปะการพูดให้เหมือนนั่งในใจคน,27.0,คิมยุนนา (Yun-na-Kim),245.0,208.25,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
21,2021-09-26,EGO IS THE ENEMY ตัวคุณคือศัตรู,29.0,Ryan Holiday,285.0,242.25,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,วีเลิร์น (WeLearn),Add to Cart
22,2021-09-26,Oxford Basic English Dict,30.0,กองบรรณาธิการ,99.0,84.15,Books/หนังสือเตรียมสอบ แนวข้อสอบ/พจนานุกรม,หน้าต่างสู่โลกกว้าง,Add to Cart
23,2021-09-26,ฆ่าหมาป่า เล่ม 2,31.0,Priest (พีต้า),380.0,323.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
24,2021-09-26,ยอดพธูโจรสลัด (มี 2 เล่ม),33.0,เยวี่ยชูอวิ้น (Yue Chu Yun),840.0,672.0,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Add to Cart
25,2021-09-26,อาชญากรรม (รัก) ในม่านเมฆ เล่ม 1 (พิมพ์ครั้งที่ 2),34.0,Huai Shang,360.0,288.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
26,2021-09-26,ปาฏิหาริย์ร้านชำของคุณนามิยะ โดย ฮิงาชิโนะ เคโงะ,35.0,ฮิงาชิโนะ เคโงะ (Keigo Higashino),295.0,250.75,Books/นิยายแปล/นิยายแปล,น้ำพุ,Add to Cart
27,2021-09-26,โกโก้อุ่นๆ กับคุณในวันพฤหัสฯ,37.0,มิจิโกะ อาโอยามะ (Michiko Aoyama),225.0,191.25,Books/วรรณกรรม/เรื่องสั้น,Piccolo,Add to Cart
28,2021-09-26,อาชญากรรม (รัก) ในม่านเมฆ เล่ม 4 (พิมพ์ครั้งที่ 2),38.0,Huai Shang,360.0,288.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
29,2021-09-26,ผมไม่ได้ตั้งใจตายในหมู่บ้านไร้อาชญากรรม,39.0,ฮวังเซยอน,315.0,267.75,Books/นิยายแปล/นิยายแปล,แพรวสำนักพิมพ์,Add to Cart
30,2021-09-26,ปรมาจารย์ลัทธิมาร เล่ม 3,41.0,โม่เซียงถงซีว,360.0,288.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,เบเกอรี่บุ๊ค (Bakery,Add to Cart
31,2021-09-26,สมองคิดบวก ชีวิตก็พร้อมบวก THE HAPPINESS HACK,42.0,เอเลน พีทรี ลีแอนซ์ (Ellen Petry Leanse),195.0,165.75,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,Shortcut,Add to Cart
32,2021-09-26,รักของนางร้าย,43.0,ปัณณ์พิมพ์,315.0,158.0,Books/นิยาย/นิยายโรแมนติก,อรุณ,Add to Cart
33,2021-09-26,สำเร็จทางโลกเพราะสุขทางธรรม,45.0,ณัชร สยามวาลา,159.0,80.0,Books/ธรรมะ ศาสนา และปรัชญา/ธรรมะ ศาสนา และปรัชญา,อมรินทร์ธรรมะ,Add to Cart
34,2021-09-26,ขอโทษทีไม่ได้คบใครที่หน้าตา ชุดเล่ม 1-2 (2 เล่มจบ),46.0,เย่ว์เซี่ยเตี๋ยอิ่ง (Yue Xia Die Ying),800.0,640.0,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Add to Cart
35,2021-09-26,นักรบพเนจรสุดขอบฟ้า เล่ม 2 (เล่มจบ),47.0,Priest (พีต้า),360.0,288.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
36,2021-09-26,นักรบพเนจรสุดขอบฟ้า เล่ม 1,49.0,Priest (พีต้า),360.0,288.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
37,2021-09-26,SHOE DOG ฟิล ไนต์,50.0,Phil Knight,395.0,335.75,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
38,2021-09-26,อาชญากรรม (รัก) ในม่านเมฆ เล่ม 5 (พิมพ์ครั้งที่ 2),51.0,Huai Shang,340.0,272.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
39,2021-09-26,"โกหก ""น่า"" ตาย (ซีรีส์นักสืบคางะ เคียวอิจิโร่ ลำดับที่ 6)",53.0,ฮิงาชิโนะ เคโงะ (Keigo Higashino),239.0,203.15,Books/นิยายแปล/นิยายแปล,ไดฟุกุ,Add to Cart
40,2021-09-26,วิธีพูดให้คนชอบคุณใน 1 นาที HOW TO GET ANYONE TO LIKE YOU IN MINUTE,54.0,เกรซ เฌอมาณย์ รัตนพงศ์ตระกูล,225.0,191.25,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
41,2021-09-26,ทำทีละอย่าง (Just One Thing) (ปกใหม่),55.0,"ดร.ริค แฮนสัน,นพ. ริชาร์ด แมนดิอัส",195.0,165.75,Books/ธรรมะ ศาสนา และปรัชญา/ธรรมะ ศาสนา และปรัชญา,อมรินทร์ธรรมะ,Add to Cart
42,2021-09-26,ปรมาจารย์ลัทธิมาร เล่ม 2,57.0,โม่เซียงถงซีว,370.0,296.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,เบเกอรี่บุ๊ค (Bakery,Add to Cart
43,2021-09-26,ปรมาจารย์ลัทธิมาร เล่ม 1,58.0,โม่เซียงถงซีว,370.0,296.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,เบเกอรี่บุ๊ค (Bakery,Add to Cart
44,2021-09-26,(รัก) ยิ้มของเธอ เล่ม 5 (เล่มจบ),59.0,ชิงเหม่ย,355.0,284.0,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Add to Cart
45,2021-09-26,MONEY SUMMARY สรุปเรื่องเงินให้เข้าใจง่ายใน 1 เล่ม,61.0,"จักรพงษ์ เมษพันธุ์, วิฑูรย์ สูงกิจบูลย์",259.0,220.15,Books/บริหาร ธุรกิจ/การเงิน การลงทุน,I AM THE BEST,Add to Cart
46,2021-09-26,บ้านต้นไม้ในวันฝนตก (ปกแข็ง),62.0,บุชิกะ เอ็ตสึโกะ (Etsuko Bushika),245.0,208.25,Books/หนังสือเด็ก/หนังสือภาพ นิทาน,Amarin Kids,Add to Cart
47,2021-09-26,แด่เธอผู้เปล่งประกายใต้แสงจันทร์,63.0,ซาโนะ เท็ตสึยะ,245.0,208.25,Books/นิยาย/นิยายแฟนตาซี,Piccolo,Add to Cart
48,2021-09-26,แผนที่ร่างกายมนุษย์ the human body atlas (ปกแข็ง),65.0,เคน แอชเวลล์,850.0,722.5,Books/สุขภาพ ความงาม/สุขภาพ ความงาม,แอร์โรว์ มัลติมีเดีย,Add to Cart
